time,feed_c,out_c,feed_f,out_f,pressure,out_f_setting,out_c_setting,reward,error,sum_error,done
2021/6/25 5:00,27.20698452,61.37018374,502.9152085,123.6231963,54.34834785,120,65.5,-17.05538234,4.12981626,7.635952898,0
2021/6/25 5:05,27.95391549,62.46768185,604.2625128,120.1852224,54.11486329,120,65.5,-9.194953363,3.03231815,6.850294599,0
2021/6/25 5:10,23.76231856,63.12977645,532.756414,112.7453584,53.80943578,120,65.5,-5.617959677,2.37022355,5.79537085,0
2021/6/25 5:15,25.47894869,62.31980038,547.2700761,125.2887854,54.13937531,120,65.5,-10.11366962,3.18019962,6.077885045,0
2021/6/25 5:20,29.21813057,63.74126456,568.6351819,106.3702682,54.57971179,120,65.5,-3.093150348,1.75873544,4.797677962,0
2021/6/25 5:25,26.73700512,62.05228707,571.5743637,125.6821534,54.37768885,120,65.5,-11.88672445,3.44771293,5.846551911,0
2021/6/25 5:30,29.51093084,61.3623155,273.6201188,119.7105931,54.34139718,120,65.5,-17.12043302,4.1376845,7.060960456,0
2021/6/25 5:35,30.38996534,63.82683461,627.6647734,116.1331798,54.86168263,120,65.5,-2.799482422,1.67316539,5.203645618,0
2021/6/25 5:40,22.84125137,61.40572974,490.4048401,130.2844228,55.07358081,120,65.5,-16.76304896,4.09427026,6.696093069,0
2021/6/25 5:45,29.06026284,61.37074248,557.4634844,122.4463864,54.04585953,120,65.5,-17.05076767,4.12925752,7.477304054,0
2021/6/25 5:50,23.03312275,62.62106106,574.784059,119.5331553,53.66162338,120,65.5,-8.28828942,2.87893894,6.617590967,0
2021/6/25 5:55,25.76866659,62.61694219,481.5172089,116.7791567,54.51713854,120,65.5,-8.312022336,2.88305781,6.191853294,0
2021/6/25 6:00,27.57849706,62.31734775,533.2860343,114.6527527,55.128603,120,65.5,-10.12927534,3.18265225,6.278578897,0
2021/6/25 6:05,22.78539331,61.58161961,488.6239627,112.9221265,53.98558822,120,65.5,-15.35370488,3.91838039,7.057669838,0
2021/6/25 6:10,31.52265313,62.91703803,474.0825234,120.289683,54.5559191,120,65.5,-6.671692538,2.58296197,6.111796889,0
2021/6/25 6:15,27.64901539,64.00332842,598.3529785,134.1661608,55.30398554,120,65.5,-2.240025818,1.49667158,4.552570025,0
2021/6/25 6:20,23.61080441,62.98955879,505.1048142,126.6894611,54.93684636,131.6,65.5,-6.302315069,2.51044121,4.786726222,0
2021/6/25 6:25,27.55503025,62.93109526,550.5142505,98.48265646,53.95873929,160,65.5,-6.599271563,2.56890474,4.962267851,0
2021/6/25 6:30,25.71980408,61.87885501,545.3645191,167.704272,55.30574387,160,65.5,-13.11269104,3.62114499,6.102278916,0
2021/6/25 6:35,29.44750449,62.69287172,576.0000946,177.1247849,54.25001225,160,65.5,-7.87996918,2.80712828,5.858267738,0
2021/6/25 6:40,23.92990797,62.45977605,496.6638812,163.9163309,53.91275756,160,65.5,-9.242961666,3.04022395,5.969357819,0
2021/6/25 6:45,30.42652217,63.12025718,634.8979601,167.3873545,54.21810294,160,65.5,-5.663175889,2.37974282,5.364421729,0
2021/6/25 6:50,24.19576131,62.21720816,527.3311022,176.7122164,53.80642001,160,65.5,-10.77672226,3.28279184,5.965002705,0
2021/6/25 6:55,27.51666018,63.66036453,576.8616268,141.1300165,53.50265514,160,65.5,-3.384258662,1.83963547,4.822136822,0
2021/6/25 7:00,25.87187846,63.15020242,544.3585604,160.2712761,53.66005541,160,65.5,-5.521548667,2.34979758,4.760865991,0
2021/6/25 7:05,26.02391828,63.54383828,640.5018967,160.3131409,53.93142001,160,65.5,-3.826568675,1.95616172,4.336594716,0
2021/6/25 7:10,31.88194704,63.17289533,596.1604471,163.147795,54.72889737,160,65.5,-5.415416145,2.32710467,4.495402028,0
2021/6/25 7:15,24.23277936,61.58252282,644.9416406,163.5337163,54.48900701,160,65.5,-15.34662746,3.91747718,6.165178194,0
2021/6/25 7:20,31.32639499,62.56854009,615.8644476,160.664343,54.96455091,160,65.5,-8.593457204,2.93145991,6.014049007,0
2021/6/25 7:25,22.80740204,62.64702482,584.5658152,159.9735113,54.18522924,160,65.5,-8.139467378,2.85297518,5.859999683,0
2021/6/25 7:30,32.11701744,63.96290191,582.0520737,154.1556729,54.38886197,160,65.5,-2.362670538,1.53709809,4.467097932,0
2021/6/25 7:35,21.95837309,61.88501019,511.8921092,155.76263,53.39344184,160,65.5,-13.06815133,3.61498981,5.848538776,0
2021/6/25 7:40,30.01682733,61.54565242,575.9453827,158.2635149,53.90382378,160,65.5,-15.63686478,3.95434758,6.878616968,0
2021/6/25 7:45,25.25186354,62.33306041,573.8005753,160.5549294,54.89522612,160,65.5,-10.02950637,3.16693959,6.606248074,0
2021/6/25 7:50,28.3461992,61.63012201,558.3907652,164.6668308,53.62070756,160,65.5,-14.97595566,3.86987799,7.173002027,0
2021/6/25 7:55,24.02375244,61.7694853,567.648671,162.7719625,53.76565297,160,65.5,-13.91673993,3.7305147,7.317015713,0
2021/6/25 8:00,28.52518697,61.97316939,532.8192958,156.2892617,53.93678173,160,65.5,-12.43853415,3.52683061,7.185338467,0
2021/6/25 8:05,28.04095218,61.91384964,565.7665339,161.1938253,54.28983101,160,65.5,-12.8604744,3.58615036,7.178819593,0
2021/6/25 8:10,27.847931,61.64451088,551.8532171,156.9135287,53.17274005,160,65.5,-14.86479635,3.85548912,7.444898917,0
2021/6/25 8:15,29.95778909,61.38080733,604.5628855,165.6138859,54.36402321,160,65.5,-16.96774825,4.11919267,7.841642128,0
2021/6/25 8:20,29.22445426,61.74864194,581.7101996,153.4146483,54.05230374,160,65.5,-14.07268729,3.75135806,7.672179124,0
2021/6/25 8:25,26.85814775,62.07610196,525.5384855,161.5088896,54.67388091,160,65.5,-11.72307779,3.42389804,7.259987602,0
2021/6/25 8:30,24.40432376,61.85552243,568.6491026,161.6555335,53.46365776,160,65.5,-13.28221676,3.64447757,7.274471371,0
2021/6/25 8:35,30.02754886,62.65729674,543.2724284,151.0521643,53.88280853,160,65.5,-8.080961824,2.84270326,6.479938946,0
2021/6/25 8:40,23.0204065,61.67193119,527.8334027,161.1150092,53.02854347,160,65.5,-14.65411081,3.82806881,7.068038283,0
2021/6/25 8:45,28.36912896,61.96433564,572.5697696,157.2631893,53.9360274,160,65.5,-12.50092247,3.53566436,7.069683501,0
2021/6/25 8:50,28.33822626,61.7535736,515.8970085,165.5209334,53.81690979,160,65.5,-14.03571077,3.7464264,7.281268151,0
