feed_c,out_c,feed_f,out_f,pressure,out_f_setting,reward
30.770248420711834,1.8066005521873918,743.9693341064234,6.8360282452996675,51.06522137112682,120.01327208886066,-3623.2453370839276
28.088674976341153,1.850515810920626,765.2075988769295,6.851718351845096,49.29058697849377,120.01331922374787,-3617.9604482123095
29.865366195044164,1.8944310696538609,740.9286555989427,4.46816065217407,50.361387186689235,120.01336635863503,-3612.679416440591
29.889075644818654,1.9383463283870948,764.288585144016,7.104130815357409,50.88594324748001,120.01341349352221,-3607.4022417687715
33.25356405576448,1.9822615871203293,788.2306010741969,3.278280668216133,50.81023559570085,120.01346062840948,-3602.1289241968525
31.40941491309192,2.026176845853565,765.65146380613,4.497077735326935,49.47747670999684,120.01350776329659,-3596.859463724831
31.11695810772576,2.0700921045867995,782.9977234533859,3.3152490220194335,49.710803293867194,120.0135548981838,-3591.5938603527097
35.196957976033154,2.1140073633200345,804.3242841963073,5.073361786018169,50.76983165316487,120.013602033071,-3586.332114080487
33.45312605158575,2.1579226220532703,824.9113253783897,2.7160772495461045,51.05085697597773,120.01364916795814,-3581.0742249081636
30.749079466501918,2.201837880786504,783.8786900838039,0.19694011288766664,50.76197985330801,120.01369630284535,-3575.82019283574
26.50425165494784,2.2457531395197385,732.9294342854646,0.20217738091480006,51.261382548016606,120.0137434377325,-3570.5700178632155
25.790359805424682,2.2896683982529735,693.2412153320105,0.19535229491366682,51.318789738971546,120.0137905726197,-3565.32369999059
30.170724630357086,2.3335836569862076,747.1293759617497,0.19321832514903334,51.80935703022751,120.01383770750688,-3560.0812392178636
34.4789570490631,2.377498915719443,814.3944339340404,0.19631438995503342,51.27585875447003,120.0138848423941,-3554.842635545036
30.290804154084004,2.4214141744526776,790.5595979003649,0.19495443563586667,51.09823526509801,120.0139319772812,-3549.6078889721084
31.66219749451101,2.465329433185914,821.6666022745517,0.19506655963126668,52.13954080200577,120.01397911216843,-3544.3769994990794
29.271576503117995,2.5092446919191476,757.4812137857868,0.1930881162278333,52.18901243845602,120.01402624705564,-3539.14996712595
31.065640338262472,2.553159950652382,790.4232395019283,0.19322194164846668,51.82638343556962,120.01407338194275,-3533.9267918527203
29.575757614136354,2.597075209385618,729.4481350097474,0.1960676068784179,51.62112473042967,120.01412051682998,-3528.7074736793893
29.938811299649004,2.640990468118851,773.9304143269658,0.1907379677441487,52.45717272440921,120.01416765171717,-3523.492012605957
33.138293472922335,2.684905726852086,754.2253754679128,3.6281613372507993,52.23809597454741,120.01421478660437,-3518.2804086324245
25.854434178673046,2.7288209855853216,706.1046200561342,6.592339710071503,52.150757897115284,120.01426192149151,-3513.0726617587907
29.834168415073496,2.772736244318557,785.7200672403666,6.900002925486083,51.0125823720295,120.01430905637872,-3507.8687719850564
30.120958763755187,2.816651503051792,783.4889736938266,6.848466504352194,51.68921237599188,120.01435619126586,-3502.6687393112215
29.13151118087558,2.8605667617850257,773.9001106567116,6.820178594008011,51.84290493188721,120.01440332615304,-3497.4725637372862
25.9002821782344,2.90448202051826,715.5520662027815,6.768341285328398,52.03702119106578,120.01445046104027,-3492.2802452632495
32.19319040086763,2.9483972792514956,821.8394564615614,6.815840684437955,51.475487436926954,120.01449759592738,-3487.0917838891123
29.76373910797937,2.9923125379847297,803.4532929280386,6.818725004996027,51.70704179891676,120.01454473081465,-3481.907179614874
25.11579435984215,3.0362277967179647,730.4825159708454,6.881818185655836,52.17399327596832,120.0145918657018,-3476.726432440535
27.376112802836094,3.0801430554511997,768.5531726074015,6.872317743055058,51.84894930521638,120.01463900058899,-3471.549542366095
27.681829234125665,3.124058314184435,731.8130798339669,6.710395257846892,51.38929950460209,120.01468613547615,-3466.3765093915545
28.151090126667846,3.1679735729176706,768.9483748575627,6.92885831992986,51.57507702635952,120.01473327036334,-3461.207333516913
29.56943073908226,3.211888831650904,728.5634298095462,6.813147713989396,52.21987478129,120.01478040525052,-3456.042014742172
29.944760729470623,3.255804090384138,819.6760436401121,6.771155546197062,51.8124630533925,120.0148275401377,-3450.880553067329
29.919067506790828,3.299719349117373,803.7106875610147,6.739645169105604,51.94249799601422,120.01487467502494,-3445.722948492385
27.421190452574823,3.3436346078506087,762.9740177408639,6.699451715592512,52.00786624145726,120.01492180991205,-3440.5692010173407
31.01224203427866,3.387549866583844,806.429874674456,6.661681674861614,52.15803006490017,120.01496894479928,-3435.4193106421953
28.237539625162164,3.4314651253170783,737.9590989176203,6.632993702892512,52.509615681962835,120.01501607968645,-3430.27327736695
29.58666218121633,3.475380384050312,781.2340188598408,6.584563374532999,51.51243868510518,120.0150632145736,-3425.131101191603
28.384280017219645,3.519295642783547,729.1281109618967,6.559878075130668,51.46043527391524,120.01511034946081,-3419.9927821161555
29.195226634339004,3.563210901516784,781.6490266723368,6.495092165483436,51.78707777234584,120.01515748434797,-3414.858320140607
31.759138126370303,3.607126160250018,761.1733426106575,6.463578129457767,52.44325399779659,120.01520461923518,-3409.7277152649576
30.94601275698927,3.6510414189832514,743.5219782511172,6.435265078179579,52.51858702596116,120.01525175412235,-3404.6009674892075
29.75105688159012,3.6949566777164864,755.1465097045667,6.437536457919552,52.17150744120403,120.01529888900957,-3399.478076813358
29.95641991456916,3.7388719364497223,765.6204816690885,6.389437767142274,52.299571253463725,120.01534602389668,-3394.3590432374062
29.026964837711876,3.7827871951829577,762.4105579426882,6.501860609113994,52.29192255147694,120.0153931587839,-3389.2438667613537
27.361247501365863,3.8267024539161905,716.9849191283995,6.532277520190067,52.57981349182102,120.01544029367108,-3384.1325473852007
30.1497340170523,3.8706177126494254,809.5512787068436,6.438755365228502,52.38195087687292,120.01548742855825,-3379.0250851089468
29.183455702464435,3.914532971382661,737.0064978027126,6.347848249285673,52.44525089009077,120.01553456344547,-3373.921479932592
29.229895436601243,3.9584482301158967,794.8945904540798,6.4111692675113305,52.65952499389769,120.01558169833261,-3368.8217318561365
25.969967627841402,4.00236348884913,679.6376070149555,6.441682378756405,52.72032721965134,120.01562883321982,-3363.7258408795806
33.12949213409742,4.046278747582364,803.1618278604893,6.441643723281327,52.335126250760474,120.01567596810698,-3358.6338070029237
29.948621352510177,4.0901940063156,791.1557859496842,6.399670829346985,52.64866591944858,120.01572310299419,-3353.545630226166
26.922254228595836,4.134109265048835,704.9476016438534,6.3649463111959745,52.510799723304736,120.01577023788134,-3348.461310549307
30.858131055825826,4.178024523782068,829.4454648844163,6.339996026205672,52.71843708292666,120.01581737276852,-3343.3808479723475
26.59372434298333,4.221939782515306,731.1688067830179,6.296947600859334,52.28105211893132,120.01586450765573,-3338.3042424952873
27.72862194378682,4.265855041248542,750.8547083333175,6.275108179834395,52.144855275469176,120.01591164254285,-3333.231494118126
28.69105130195491,4.309770299981774,801.5732868448644,6.20388191452518,52.50139990233928,120.01595877743013,-3328.1626028408655
25.968061491645614,4.353685558715009,723.0640761311653,6.131253920721934,52.85929778682623,120.01600591231727,-3323.097568663503
28.088519675568527,4.397600817448242,756.66869543455,6.14699434700777,52.33268712476512,120.01605304720445,-3318.0363915860394
28.858393461864615,4.441516076181477,775.3412400715939,6.083787349732151,51.66569326574304,120.01610018209163,-3312.9790716084754
32.54384429931881,4.485431334914716,796.9573827717854,6.067537311490981,52.17264097548847,120.0161473169788,-3307.9256087308104
24.557090387343212,4.529346593647949,667.6933455199982,6.028566068289875,52.68848789515948,120.01619445186599,-3302.8760029530445
31.86928242047644,4.573261852381181,817.0890030517322,5.966801216510836,52.1135070440081,120.01624158675314,-3297.8302542751785
29.637808650331827,4.617177111114418,690.7005253295691,5.9131476402482255,52.225897740679535,120.01628872164038,-3292.788362697211
28.114225792358898,4.661092369847652,784.4013758748121,6.031217759614467,52.21719796244484,120.01633585652752,-3287.7503282191433
31.384132800633786,4.705007628580887,759.5737097019799,6.152569547604311,52.34837100728849,120.01638299141474,-3282.7161508409745
29.11334299595419,4.748922887314122,710.1551759384412,6.279869863470668,52.38994026461612,120.01643012630193,-3277.6858305627047
29.032880045566543,4.792838146047356,757.6768220824932,6.351954679492558,51.82420674873771,120.01647726118907,-3272.659367384334
29.279687253777503,4.836753404780591,762.7338435668681,6.416775506605508,51.854114812216174,120.01652439607628,-3267.636761305863
29.547666808534967,4.880668663513827,713.0894304809378,6.459053398454669,51.847898142496675,120.01657153096343,-3262.6180123272907
29.568612605499474,4.924583922247062,774.4956471760851,6.461370533341441,51.79044304402387,120.01661866585064,-3257.603120448619
27.40249618466703,4.968499180980297,760.0351995849371,6.466581472695463,51.83172960408954,120.01666580073783,-3252.5920856698453
28.586264143627012,5.01241443971353,705.0949285278122,6.451982409946807,51.90043063863529,120.01671293562504,-3247.584907990971
28.276415589650643,5.056329698446766,766.9025450235814,6.427434508016166,51.628621266688555,120.01676007051218,-3242.5815874119958
28.879606402716963,5.10024495718,779.4656309000391,6.401150473135461,52.05183123271042,120.01680720539939,-3237.58212393292
28.25838009516721,5.144160215913234,697.0424851480911,6.38633926949417,51.380686747236155,120.01685434028654,-3232.5865175537438
32.297713619237896,5.18807547464647,783.2846220906329,6.389926574176707,51.13411967468003,120.01690147517368,-3227.5947682744663
28.86439532408022,5.231990733379703,757.8869760741981,6.394814309360787,51.54590686034116,120.01694861006096,-3222.606876095088
29.934800226845194,5.275905992112941,664.5238206380013,6.414229210228367,51.482909444168804,120.01699574494808,-3217.6228410156086
32.45509144465716,5.319821250846176,802.9951846313181,6.411925222093634,51.61296996053672,120.0170428798353,-3212.642663036029
30.02218500137451,5.363736509579408,749.1189458211047,6.398324366783116,51.34806198120117,120.01709001472248,-3207.666342156348
32.30360430187804,5.407651768312642,758.6742492675567,6.3965800099113785,51.55081487944752,120.01713714960967,-3202.6938783765677
29.044359253775102,5.451567027045877,745.7023347981544,6.385236124998165,51.187072134305815,120.01718428449684,-3197.725271696685
35.51197847684731,5.495482285779114,749.70904345701,6.392704997078834,51.65193818988724,120.01723141938402,-3192.7605221167023
27.675949453353994,5.53939754451235,755.9803844400816,6.38984600299841,51.582726986514594,120.0172785542712,-3187.799629636618
29.412226050697658,5.583312803245584,724.122890218076,6.380980644464091,51.516475508259795,120.01732568915834,-3182.8425942564336
30.092283206938696,5.627228061978818,733.4092531738097,6.371003641929098,51.54351869848911,120.0173728240456,-3177.8894159761485
27.359770689006492,5.6711433207120505,756.8960048014069,6.369520703321736,51.777547653201935,120.01741995893273,-3172.940094795763
27.216805329546354,5.715058579445287,666.386621568446,6.367752023073,51.34116607666157,120.01746709381992,-3167.994630715276
27.05025068419231,5.758973838178522,697.8003475273753,6.367270991336571,51.332871678670784,120.0175142287071,-3163.0530237346884
25.519949525197994,5.802889096911759,640.4335053507294,6.3928002482151,51.12669878133749,120.01756136359427,-3158.1152738539995
32.46049739201712,5.846804355644992,698.6423243204584,6.4069254226326615,51.10683830261817,120.01760849848147,-3153.18138107321
33.44203521792562,5.890719614378226,698.4862748616357,6.429308036975836,51.03712916056104,120.01765563336863,-3148.25134539232
26.4387691955531,5.93463487311146,557.0123334859127,6.461559914754732,51.21790257772518,120.01770276825584,-3143.3251668113294
29.638519284563124,5.978550131844697,674.0606414286099,6.489402762430554,50.57971841430917,120.01774990314303,-3138.4028453302376
32.6260511042314,6.022465390577933,668.3704282633258,6.4855869341074985,50.772315490731,120.01779703803024,-3133.4843809490453
29.29904706128292,6.066380649311165,563.790850769043,6.481753030154434,49.19592184448178,120.01784417291736,-3128.5697736677525
30.085027792620245,6.1102959080444,671.8287982584428,6.476157693405099,49.792346918743796,120.01789130780456,-3123.659023486359
29.23094185257389,6.1542111667776345,619.0745959675965,6.464692142655703,50.300594019575506,120.01793844269176,-3118.7521304048637
32.19649521192187,6.1981264255108695,605.493362121566,6.466431897642135,50.29574539524294,120.0179855775789,-3113.849094423268
29.007647390373016,6.242041684244106,678.4271245320418,6.449917143187506,50.55308358934418,120.01803271246614,-3108.949915541572
30.003051703770186,6.285956942977341,608.4639242553525,6.4433777968119985,49.844854253128844,120.01807984735329,-3104.0545937597744
31.295376024249006,6.329872201710576,661.3519267781386,6.440068350635168,50.35732170104737,120.0181269822405,-3099.1631290778764
30.143429911935005,6.373787460443809,654.180794067363,6.4290729586403375,50.15190551757148,120.01817411712764,-3094.2755214958784
27.832375609078323,6.4177027191770435,627.130227783185,6.412019302061003,50.33147295634484,120.01822125201484,-3089.391771013779
29.678830534615347,6.461617977910279,594.4000347188111,6.3927231057641665,49.8472420501655,120.01826838690201,-3084.5118776315785
31.892434407549565,6.505533236643514,673.1437542724434,6.368706911402674,50.16835060119765,120.01831552178916,-3079.6358413492776
28.44017324065863,6.549448495376749,635.8913850911288,6.363584450490296,49.89082786051133,120.01836265667643,-3074.7636621668757
26.96135764375579,6.593363754109983,576.4400903320108,6.3424962376647365,49.78929467265012,120.01840979156356,-3069.895340084373
34.52187829652733,6.637279012843218,668.5481061808082,6.326546397477937,49.501987767537784,120.0184569264508,-3065.03087510177
30.469825930281857,6.6811942715764525,633.1986246235996,6.314782247988305,49.791185607909284,120.01850406133795,-3060.170267219066
28.60169229380145,6.725109530309687,602.4803975117852,6.294483211636061,49.11747766113738,120.01855119622512,-3055.313516436261
31.512233282726314,6.769024789042923,635.3595398762837,6.281390044272454,49.24295496623185,120.01859833111227,-3050.460622753355
28.783173397065735,6.812940047776158,616.3421606953798,6.263771161358124,48.59183770752081,120.01864546599948,-3045.6115861703483
29.613037895839533,6.856855306509392,655.4707179768759,6.233132912247602,48.47766559809516,120.01869260088664,-3040.7664066872417
31.677923556008047,6.9007705652426266,662.664987792949,6.217110036471198,48.862464101625406,120.01873973577382,-3035.9250843040336
29.794784809746314,6.944685823975863,597.6632583109426,6.203443583025299,48.48436655680679,120.01878687066109,-3031.0876190207246
29.843078708643638,6.988601082709098,663.2027497151544,6.199226266880595,47.96123811848619,120.01883400554817,-3026.254010837315
30.262119191487315,7.0325163414423315,659.6890242716257,6.15702331360882,48.24841645177811,120.01888114043541,-3021.424259753804
29.89479401588998,7.0764316001755665,588.0978946092292,6.146518256915112,48.34874991480437,120.01892827532261,-3016.598365770193
30.566633241016223,7.1203468589088,675.4462675102887,6.129564888006495,48.016108540858156,120.01897541020975,-3011.7763288864808
27.791880956646608,7.1642621176420365,633.4926015421446,6.097063381047635,47.86740056355884,120.01902254509696,-3006.958149102668
29.029442043306176,7.208177376375273,601.6962549031388,6.055622842085215,48.086078872684006,120.01906967998411,-3002.143826418754
29.33627808189418,7.252092635108506,645.0968971964347,6.033144569793221,48.948394902549,120.01911681487131,-2997.3333608347407
29.51753156090465,7.296007893841741,659.2017914767638,6.017099919197905,47.79409818013482,120.0191639497585,-2992.5267523506254
31.2721423804002,7.339923152574975,674.53907416448,5.988314082157436,48.07757147725044,120.01921108464572,-2987.724000966409
32.53461883990349,7.383838411308208,635.7031131320357,5.961321193858067,47.57433037821741,120.01925821953282,-2982.925106682093
28.48174346288214,7.427753670041443,642.906316646985,5.911512821538499,48.257880579630495,120.01930535442004,-2978.1300694976753
30.154547303526154,7.47166892877468,622.0313582865281,5.873282243419012,47.85970853169818,120.01935248930725,-2973.338889413157
30.932511205671666,7.5155841875079155,628.084327189111,5.813975947394735,48.19251145426908,120.01939962419436,-2968.551566428538
32.347650887174474,7.55949944624115,625.6196309305652,5.777684020370772,48.07255166625925,120.01944675908159,-2963.768100543818
28.10545560995774,7.603414704974383,682.0302088690686,5.736321138717668,48.23509328206001,120.01949389396879,-2958.988491758997
28.22817266146266,7.647329963707616,620.6289098442727,5.711588776923999,47.98868637084568,120.01954102885598,-2954.2127400740756
26.64753711414386,7.691245222440851,628.1411440700776,5.677825099634507,47.773602320359,120.01958816374312,-2949.440845489054
31.55155936368788,7.735160481174088,721.9628033786153,5.660232165221792,47.691000086471945,120.01963529863033,-2944.67280800393
28.01519353420995,7.779075739907325,631.8982821655117,5.629886990837713,48.016650314328736,120.01968243351747,-2939.9086276187063
29.882874684653096,7.822990998640559,687.5808514404089,5.620154587156137,48.35739415996064,120.01972956840466,-2935.1483043333824
29.33136299070145,7.866906257373793,602.162580251043,5.604827821564697,48.987699045825,120.01977670329188,-2930.3918381479566
30.237158420354245,7.910821516107026,691.0054080606919,5.575224541514974,48.34641701761464,120.019823838179,-2925.6392290624303
33.10333083301004,7.954736774840261,683.2052069295057,5.567993153259646,48.31458974879981,120.01987097306626,-2920.8904770768036
29.19412483914823,7.998652033573497,655.7818997802577,7.631341982792221,49.16698382907707,120.01991810795342,-2916.1455821910754
26.977297383620872,54.600825995527295,525.047504669185,172.08949048360742,48.23338317871567,128.29574404391286,-54.74777594846465
33.1988392594703,60.59671824079406,701.6974324544063,154.31224606832447,48.470260452270615,142.9370065434785,-1.9691996957201143
32.26917853990949,59.63277649619995,665.4506537712795,148.5622286834758,48.354403508503246,133.81230335234582,-5.603747116943376
26.986737324393662,60.22319340389462,608.0165425787916,150.14765615845553,48.90065616862162,140.9821025153197,-3.1570416799635894
30.145557479857175,60.984433892571055,645.0119541422358,148.29314578246925,48.47436381021707,147.97824638367427,-1.0313745185583805
28.74973942756984,60.451608931233274,672.3768676248983,152.4132375844336,48.6668803660043,147.35101130167203,-2.3975149018365647
27.063740945389835,59.91403486887613,606.0993714396087,148.81391682943465,48.49305035908432,137.58145375568031,-4.351250528264627
30.354691136468567,60.984862082164376,681.3211243285979,150.59768193563312,49.00489028930153,148.25152028401916,-1.0305049922276455
27.322203535714227,60.77661877695877,609.6085399780216,149.32267637465554,48.61414112853828,147.97933893840397,-1.4966616168898552
26.8438005790719,61.15951834106586,647.1121785685106,147.8764870775069,48.678550511685216,151.677801513663,-0.7064094190046806
28.94776025835307,61.81073409143833,639.8139456176591,152.4553200302208,49.09965849304171,157.7663549804624,-0.03582158414367549
27.697073671336632,60.73592805215303,586.8056996052962,149.0623037160318,49.371349721273695,149.48595898946903,-1.5978778893336378
28.33136957295565,61.12926470111379,664.54865523273,149.89057127380494,48.83482437641798,150.49030923685598,-0.7581799607264571
28.084091749187603,60.265659533602275,645.4043254597827,148.6166910654772,48.52497599284063,142.91906704317717,-3.0079368533846793
29.290394077312964,60.5647997008373,581.6907357787962,151.60240484110804,48.15312568155722,149.7495826593972,-2.0597998987167085
29.350121389568017,59.94905825296577,632.9808821614434,151.72673255920938,48.648756343495066,140.06821360946816,-4.20636204972782
28.846845992862114,60.38939332325946,658.0358624267402,148.15538876852136,48.94885656645127,142.57536145107926,-2.5940538671612
29.229500048957178,60.586691761017185,610.1341154988428,150.75780209859593,49.295544433597804,145.18230449081244,-1.9974401783767048
27.713369270956015,59.75829772948283,595.0493006896826,150.9496585083107,49.06362958272882,138.06609543354992,-5.025229069641849
30.098856515881472,60.499455699911465,694.5375082397285,148.53565165202556,49.28028710799175,142.5897383066794,-2.2516331965281915
29.624481318785662,60.74087238947508,678.6478436279097,151.38488220214896,49.589278118251926,147.97089018504207,-1.5854023395861965
25.958362659873348,60.141672344195044,563.7786796061177,148.03044303894507,49.70297653198149,140.45466154733953,-3.4533816763295437
31.111608335706503,60.83410121917504,684.9054353840982,150.66479190826757,49.46669588725035,144.9539760996447,-1.3593199671291294
27.03746898862628,60.2173774210603,661.6863114420353,149.91607666015855,49.34595090956919,143.2947734730886,-3.177743258945632
25.548365489115763,60.369382761743374,601.351326416002,150.73335019430462,49.403824964249644,143.9895607147316,-2.6589125776996663
30.540595318476456,60.92514720316502,665.4548084987881,148.81048159281775,49.26865979512749,148.60413883634882,-1.1553085348639829
