time,feed_c,out_c,feed_f,out_f,out_f_setting,pressure
2022-05-10 23:00:00,25.519949525197994,5.802889096911759,640.4335053507294,6.3928002482151,120.01756136359427,51.12669878133749
2022-05-10 23:05:00,32.46049739201712,5.846804355644992,698.6423243204584,6.4069254226326615,120.01760849848147,51.10683830261817
2022-05-10 23:10:00,33.44203521792562,5.890719614378226,698.4862748616357,6.429308036975836,120.01765563336863,51.03712916056104
2022-05-10 23:15:00,26.4387691955531,5.93463487311146,557.0123334859127,6.461559914754732,120.01770276825584,51.21790257772518
2022-05-10 23:20:00,29.638519284563124,5.978550131844697,674.0606414286099,6.489402762430554,120.01774990314303,50.57971841430917
2022-05-10 23:25:00,32.6260511042314,6.022465390577933,668.3704282633258,6.4855869341074985,120.01779703803024,50.772315490731
2022-05-10 23:30:00,29.29904706128292,6.066380649311165,563.790850769043,6.481753030154434,120.01784417291736,49.19592184448178
2022-05-10 23:35:00,30.085027792620245,6.1102959080444,671.8287982584428,6.476157693405099,120.01789130780456,49.792346918743796
2022-05-10 23:40:00,29.23094185257389,6.1542111667776345,619.0745959675965,6.464692142655703,120.01793844269176,50.300594019575506
2022-05-10 23:45:00,32.19649521192187,6.1981264255108695,605.493362121566,6.466431897642135,120.0179855775789,50.29574539524294
2022-05-10 23:50:00,29.007647390373016,6.242041684244106,678.4271245320418,6.449917143187506,120.01803271246614,50.55308358934418
2022-05-10 23:55:00,30.003051703770186,6.285956942977341,608.4639242553525,6.4433777968119985,120.01807984735329,49.844854253128844
2022-05-11 00:00:00,31.295376024249006,6.329872201710576,661.3519267781386,6.440068350635168,120.0181269822405,50.35732170104737
2022-05-11 00:05:00,30.143429911935005,6.373787460443809,654.180794067363,6.4290729586403375,120.01817411712764,50.15190551757148
2022-05-11 00:10:00,27.832375609078323,6.4177027191770435,627.130227783185,6.412019302061003,120.01822125201484,50.33147295634484
2022-05-11 00:15:00,29.678830534615347,6.461617977910279,594.4000347188111,6.3927231057641665,120.01826838690201,49.8472420501655
2022-05-11 00:20:00,31.892434407549565,6.505533236643514,673.1437542724434,6.368706911402674,120.01831552178916,50.16835060119765
2022-05-11 00:25:00,28.44017324065863,6.549448495376749,635.8913850911288,6.363584450490296,120.01836265667643,49.89082786051133
2022-05-11 00:30:00,26.96135764375579,6.593363754109983,576.4400903320108,6.3424962376647365,120.01840979156356,49.78929467265012
2022-05-11 00:35:00,34.52187829652733,6.637279012843218,668.5481061808082,6.326546397477937,120.0184569264508,49.501987767537784
2022-05-11 00:40:00,30.469825930281857,6.6811942715764525,633.1986246235996,6.314782247988305,120.01850406133795,49.791185607909284
2022-05-11 00:45:00,28.60169229380145,6.725109530309687,602.4803975117852,6.294483211636061,120.01855119622512,49.11747766113738
2022-05-11 00:50:00,31.512233282726314,6.769024789042923,635.3595398762837,6.281390044272454,120.01859833111227,49.24295496623185
2022-05-11 00:55:00,28.783173397065735,6.812940047776158,616.3421606953798,6.263771161358124,120.01864546599948,48.59183770752081
2022-05-11 01:00:00,29.613037895839533,6.856855306509392,655.4707179768759,6.233132912247602,120.01869260088664,48.47766559809516
2022-05-11 01:05:00,31.677923556008047,6.9007705652426266,662.664987792949,6.217110036471198,120.01873973577382,48.862464101625406
2022-05-11 01:10:00,29.794784809746314,6.944685823975863,597.6632583109426,6.203443583025299,120.01878687066109,48.48436655680679
2022-05-11 01:15:00,29.843078708643638,6.988601082709098,663.2027497151544,6.199226266880595,120.01883400554817,47.96123811848619
2022-05-11 01:20:00,30.262119191487315,7.0325163414423315,659.6890242716257,6.15702331360882,120.01888114043541,48.24841645177811
2022-05-11 01:25:00,29.89479401588998,7.0764316001755665,588.0978946092292,6.146518256915112,120.01892827532261,48.34874991480437
2022-05-11 01:30:00,30.566633241016223,7.1203468589088,675.4462675102887,6.129564888006495,120.01897541020975,48.016108540858156
2022-05-11 01:35:00,27.791880956646608,7.1642621176420365,633.4926015421446,6.097063381047635,120.01902254509696,47.86740056355884
2022-05-11 01:40:00,29.029442043306176,7.208177376375273,601.6962549031388,6.055622842085215,120.01906967998411,48.086078872684006
2022-05-11 01:45:00,29.33627808189418,7.252092635108506,645.0968971964347,6.033144569793221,120.01911681487131,48.948394902549
2022-05-11 01:50:00,29.51753156090465,7.296007893841741,659.2017914767638,6.017099919197905,120.0191639497585,47.79409818013482
2022-05-11 01:55:00,31.2721423804002,7.339923152574975,674.53907416448,5.988314082157436,120.01921108464572,48.07757147725044
2022-05-11 02:00:00,32.53461883990349,7.383838411308208,635.7031131320357,5.961321193858067,120.01925821953282,47.57433037821741
2022-05-11 02:05:00,28.48174346288214,7.427753670041443,642.906316646985,5.911512821538499,120.01930535442004,48.257880579630495
2022-05-11 02:10:00,30.154547303526154,7.47166892877468,622.0313582865281,5.873282243419012,120.01935248930725,47.85970853169818
2022-05-11 02:15:00,30.932511205671666,7.5155841875079155,628.084327189111,5.813975947394735,120.01939962419436,48.19251145426908
2022-05-11 02:20:00,32.347650887174474,7.55949944624115,625.6196309305652,5.777684020370772,120.01944675908159,48.07255166625925
2022-05-11 02:25:00,28.10545560995774,7.603414704974383,682.0302088690686,5.736321138717668,120.01949389396879,48.23509328206001
2022-05-11 02:30:00,28.22817266146266,7.647329963707616,620.6289098442727,5.711588776923999,120.01954102885598,47.98868637084568
2022-05-11 02:35:00,26.64753711414386,7.691245222440851,628.1411440700776,5.677825099634507,120.01958816374312,47.773602320359
2022-05-11 02:40:00,31.55155936368788,7.735160481174088,721.9628033786153,5.660232165221792,120.01963529863033,47.691000086471945
2022-05-11 02:45:00,28.01519353420995,7.779075739907325,631.8982821655117,5.629886990837713,120.01968243351747,48.016650314328736
2022-05-11 02:50:00,29.882874684653096,7.822990998640559,687.5808514404089,5.620154587156137,120.01972956840466,48.35739415996064
2022-05-11 02:55:00,29.33136299070145,7.866906257373793,602.162580251043,5.604827821564697,120.01977670329188,48.987699045825
2022-05-11 03:00:00,30.237158420354245,7.910821516107026,691.0054080606919,5.575224541514974,120.019823838179,48.34641701761464
2022-05-11 03:05:00,33.10333083301004,7.954736774840261,683.2052069295057,5.567993153259646,120.01987097306626,48.31458974879981
2022-05-11 03:10:00,29.19412483914823,7.998652033573497,655.7818997802577,7.631341982792221,120.01991810795342,49.16698382907707
2022-05-11 03:15:00,26.977297383620872,54.600825995527295,525.047504669185,172.08949048360742,128.29574404391286,48.23338317871567
2022-05-11 03:20:00,33.1988392594703,60.59671824079406,701.6974324544063,154.31224606832447,142.9370065434785,48.470260452270615
2022-05-11 03:25:00,32.26917853990949,59.63277649619995,665.4506537712795,148.5622286834758,133.81230335234582,48.354403508503246
2022-05-11 03:30:00,26.986737324393662,60.22319340389462,608.0165425787916,150.14765615845553,140.9821025153197,48.90065616862162
2022-05-11 03:35:00,30.145557479857175,60.984433892571055,645.0119541422358,148.29314578246925,147.97824638367427,48.47436381021707
2022-05-11 03:40:00,28.74973942756984,60.451608931233274,672.3768676248983,152.4132375844336,147.35101130167203,48.6668803660043
2022-05-11 03:45:00,27.063740945389835,59.91403486887613,606.0993714396087,148.81391682943465,137.58145375568031,48.49305035908432
2022-05-11 03:50:00,30.354691136468567,60.984862082164376,681.3211243285979,150.59768193563312,148.25152028401916,49.00489028930153
2022-05-11 03:55:00,27.322203535714227,60.77661877695877,609.6085399780216,149.32267637465554,147.97933893840397,48.61414112853828
2022-05-11 04:00:00,26.8438005790719,61.15951834106586,647.1121785685106,147.8764870775069,151.677801513663,48.678550511685216
2022-05-11 04:05:00,28.94776025835307,61.81073409143833,639.8139456176591,152.4553200302208,157.7663549804624,49.09965849304171
2022-05-11 04:10:00,27.697073671336632,60.73592805215303,586.8056996052962,149.0623037160318,149.48595898946903,49.371349721273695
2022-05-11 04:15:00,28.33136957295565,61.12926470111379,664.54865523273,149.89057127380494,150.49030923685598,48.83482437641798
2022-05-11 04:20:00,28.084091749187603,60.265659533602275,645.4043254597827,148.6166910654772,142.91906704317717,48.52497599284063
2022-05-11 04:25:00,29.290394077312964,60.5647997008373,581.6907357787962,151.60240484110804,149.7495826593972,48.15312568155722
2022-05-11 04:30:00,29.350121389568017,59.94905825296577,632.9808821614434,151.72673255920938,140.06821360946816,48.648756343495066
2022-05-11 04:35:00,28.846845992862114,60.38939332325946,658.0358624267402,148.15538876852136,142.57536145107926,48.94885656645127
2022-05-11 04:40:00,29.229500048957178,60.586691761017185,610.1341154988428,150.75780209859593,145.18230449081244,49.295544433597804
2022-05-11 04:45:00,27.713369270956015,59.75829772948283,595.0493006896826,150.9496585083107,138.06609543354992,49.06362958272882
2022-05-11 04:50:00,30.098856515881472,60.499455699911465,694.5375082397285,148.53565165202556,142.5897383066794,49.28028710799175
2022-05-11 04:55:00,29.624481318785662,60.74087238947508,678.6478436279097,151.38488220214896,147.97089018504207,49.589278118251926
2022-05-11 05:00:00,25.958362659873348,60.141672344195044,563.7786796061177,148.03044303894507,140.45466154733953,49.70297653198149
2022-05-11 05:05:00,31.111608335706503,60.83410121917504,684.9054353840982,150.66479190826757,144.9539760996447,49.46669588725035
2022-05-11 05:10:00,27.03746898862628,60.2173774210603,661.6863114420353,149.91607666015855,143.2947734730886,49.34595090956919
2022-05-11 05:15:00,25.548365489115763,60.369382761743374,601.351326416002,150.73335019430462,143.9895607147316,49.403824964249644
2022-05-11 05:20:00,30.540595318476456,60.92514720316502,665.4548084987881,148.81048159281775,148.60413883634882,49.26865979512749
2022-05-11 05:25:00,28.370486451254965,60.948858153820986,632.7186906941556,152.07097045898794,151.32977718777153,49.63898122151587
2022-05-11 05:30:00,29.15521424632448,60.76673912811327,681.2503874443715,147.5994906616209,147.02767608643182,49.460810139976296
2022-05-11 05:35:00,29.911158029558457,61.34691939256372,638.1144927571448,149.93850199381907,151.85596750893663,50.06148562113772
2022-05-11 05:40:00,26.957798246379124,61.554282387121006,584.5072188313607,147.74342817688344,155.45734880236526,49.87947617594483
2022-05-11 05:45:00,30.684557370504688,61.26281085459951,692.0846168009282,152.89155742391569,154.1598746236256,49.744266159061986
2022-05-11 05:50:00,28.00849616051132,59.88362763722199,631.8908442179168,151.77914423116746,141.97256694793995,49.25218616231201
2022-05-11 05:55:00,30.56347921372066,61.28598672866351,649.6474621581856,143.20060718283196,147.33980405173838,49.168253860469015
2022-05-11 06:00:00,29.097860040663836,62.29358596166214,639.6068634033054,154.15656398774155,160.92340983717702,49.64373118082753
2022-05-11 06:05:00,28.39699510256131,61.62209909437468,652.4857258097269,150.2017039235513,155.09610913712135,49.50686749775885
2022-05-11 06:10:00,31.086875877378013,60.99134545643365,683.7573402913259,150.94242619832528,150.21282810719507,49.12796241760832
2022-05-11 06:15:00,27.213136987687662,61.30678702036571,580.3845857747326,148.47993357340295,148.51109954069426,49.35254717509433
